"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1827123654922276957","Fri Aug 23 23:34:57 +0000 2024","57","@OposisiCerdas Ahok bakal KO..dulu menang pilgub kala jokowi namanya lagi sdg booming..skrg jangan diharap berpikir 2x lah @PDI_Perjuangan","1827127419637248397","","OposisiCerdas","in","Indonesia","0","4","4","https://x.com/MT93990025/status/1827127419637248397","1119744609007980544","MT93990025"
"1824944064061755707","Fri Aug 23 23:34:51 +0000 2024","0","@bk_jackBK @MasterMons36 @VIVAcoid @jokowi @aniesbaswedan Hahaha ga ada yg follow ente karena lu Tolol. Dah gt aja. Dah ya. Dah puas gw tolol tololin ente kaum bani cebong dan satu lagi. Kaum kadrun ga punya presiden yg jadi bahan olok2an dongok dan olangak plongok. Jd yg tolol itu kaum ente wkwkwk. ","1827127394920231137","","bk_jackBK","in","Jakarta Capital Region","0","1","0","https://x.com/presideninsyaf/status/1827127394920231137","1683795121228353539","presideninsyaf"
"1827127387731194362","Fri Aug 23 23:34:50 +0000 2024","0","they might think we're powerless. we can't unite just like them who are one in political party(ies). but what a fucking government. jgn sampe rakyat beneran kasih paham dgn cara yg gamungkin kalian suka. lu semua tikus2 berkedok kerja di dpr/mpr kacung jokowi harus dibasmi!","1827127387731194362","","","in","","0","0","0","https://x.com/moncheri3_3/status/1827127387731194362","1522266470914596864","moncheri3_3"
"1827127386745508019","Fri Aug 23 23:34:50 +0000 2024","0","KPK udah dilemahkan makannya dia pede nyuri duit rakyat di tengah hari. Trah Jokowi gila semua","1827127386745508019","","","in","","0","0","0","https://x.com/b3f3f2/status/1827127386745508019","1194752926306033664","b3f3f2"
"1827007892203221301","Fri Aug 23 23:34:32 +0000 2024","0","@detikcom emang ada yang percaya elo mul ?? @jokowi","1827127314079216052","","detikcom","in","","0","0","0","https://x.com/riksayuda/status/1827127314079216052","238476548","riksayuda"
"1826993126059454667","Fri Aug 23 23:34:30 +0000 2024","0","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Biarkan mereka dengan segala ketololannya bang !","1827127302775505016","","Anak__Ogi","in","","0","0","0","https://x.com/DadangBudiman14/status/1827127302775505016","1627675371473862658","DadangBudiman14"
"1827127292637933873","Fri Aug 23 23:34:27 +0000 2024","0","Para pemuja Jokowi yang akhirnya berbalik menentang setelah 10 tahun kalian ini meniru Fir'aun yang baru bertaubat disaat sakharatul maut. Percuma.","1827127292637933873","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/ArdaChandra10/status/1827127292637933873","1640594096665530369","ArdaChandra10"
"1826751290082558029","Fri Aug 23 23:34:18 +0000 2024","3","@LeilaLylie @surasujaya @Nurulkjo1 @dyahNeZza @LibraLuv3 @SandraUnie @Safa_Andriana @DestaMega27 @tedy_bambang @Muslim_AntiPKI9 @misssky__ @NenkMonica @NenengA14754337 @jokowi @mulyon0 Gegayaan sik sok berani mo ikut naek gunung basah dah tuh celana https://t.co/z8pWt3pTw9","1827127256340427168","https://pbs.twimg.com/ext_tw_video_thumb/1827127226418208768/pu/img/bL8Ljak-iZ7VwjWy.jpg","LeilaLylie","in","위올빼미̴᭄̧̢̗̤̙͍̭̭͖̂̋ͅ","0","1","0","https://x.com/nulbesars/status/1827127256340427168","1495977225598169089","nulbesars"
"1826999608003965000","Fri Aug 23 23:34:10 +0000 2024","0","@MurtadhaOne1 Satu kata untuk jongos @jokowi satu ini:","1827127221410308397","","MurtadhaOne1","in","","0","0","1","https://x.com/nyudonyowo/status/1827127221410308397","1702010102","nyudonyowo"
"1826955319811170373","Fri Aug 23 23:34:08 +0000 2024","5","@DwinaSoepaat @5teV3n_Pe9eL @AdamVelcro @_jacobson91 @AiraNtieReal @aly_benzema @LihyaStore Pendukung jokowi kenapa rata2 para pro israel yaa Combo bgtt https://t.co/fcpJWJ04gw","1827127211343933745","https://pbs.twimg.com/media/GVtChBIa8AE8Rk9.jpg","DwinaSoepaat","in","","0","1","1","https://x.com/hilmanazmi/status/1827127211343933745","89658244","hilmanazmi"
"1827127205463519368","Fri Aug 23 23:34:06 +0000 2024","45","Siapa Itu Widjiatno Notomihardjo yang Trending di X? Ada Kaitannya dengan Jokowi https://t.co/P0Uqzdd7hC","1827127205463519368","","","in","","1","7","34","https://x.com/OposisiCerdas/status/1827127205463519368","887743587579944960","OposisiCerdas"
"1826958614348845290","Fri Aug 23 23:33:50 +0000 2024","0","@CeciliaSuwanda1 @JNotobotosongo @Leonita_Lestari Yg sindrom sakit jiwa itu fitnah dan ngatain Jokowi dan keluarga Kalo pilpres kmrn fitnah ibu negara di adu dgn alm ibunda Jokowi Skrg ibu2 yg lagi hamil muda Tinggal liat aja ke depan nya gmn","1827127137855533499","","CeciliaSuwanda1","in","Bogor, Jawa Barat","0","0","0","https://x.com/Endy_prayudi/status/1827127137855533499","1691562647261732867","Endy_prayudi"
"1827126815363887316","Fri Aug 23 23:33:42 +0000 2024","0","Kenapa rising stars pada zaman nya ? karena pada zaman itu Pak Jokowi berhasil mengalahkan Gubernur DKI Jakarta Pak Fauzi Bowo alias Foke Foke itu pinter S1-S3 di Jerman Sekda Wakil Gubernur lalu Gubernur dan akhirnya jadi Duta Besar Jerman ketika era Kepresidenan Jokowi","1827127105437708701","","admkuznetsov45","in","Jakarta,Indonesia","0","1","0","https://x.com/admkuznetsov45/status/1827127105437708701","1569607129","admkuznetsov45"
"1826993126059454667","Fri Aug 23 23:33:28 +0000 2024","0","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Narasi mereka senada semua ... ","1827127044456751458","","Anak__Ogi","in","","0","0","0","https://x.com/Kaumbiasasaja/status/1827127044456751458","401705387","Kaumbiasasaja"
"1827125732688195603","Fri Aug 23 23:28:15 +0000 2024","0","Udah ga abis pikir sama kelakuan kalian @jokowi @gibran_tweet @kaesangp","1827125732688195603","","","in","Jakarta's ","0","0","0","https://x.com/leftysikes/status/1827125732688195603","187091566","leftysikes"
"1826905720568365367","Fri Aug 23 23:28:15 +0000 2024","0","@fxdhilrxm @elisa_jkt @astarideliaa Mulyono dong bukan jokowi tololl","1827125731551539633","","fxdhilrxm","in","","0","0","0","https://x.com/iyaiyahahaa/status/1827125731551539633","1544133944819429377","iyaiyahahaa"
"1827101874841174265","Fri Aug 23 23:28:12 +0000 2024","1","@NOTASLIMBOY Prabowo kalau mau aman tinggalkan jokowi sekarang juga senjakala si Tukang kayu sudah diambang pintu","1827125717638971833","","NOTASLIMBOY","in","Rokan Hilir, Riau","0","0","0","https://x.com/AfajumadiJoe/status/1827125717638971833","2260003674","AfajumadiJoe"
"1826980593260957863","Fri Aug 23 23:27:58 +0000 2024","0","@satriohendri Pengamat klo kegemukan ya begini amatannya meleset terus..seperti survey nya yg meleset terus... Penguasa berganti tapi dendamu pada Jokowi kau bawa sampai kau kurus..","1827125660231594286","","satriohendri","in","","0","0","0","https://x.com/OjiNoel/status/1827125660231594286","1606489216275591170","OjiNoel"
"1826928403607646470","Fri Aug 23 23:27:58 +0000 2024","0","@Anak__Ogi @Lembayung071 @jokowi Goblok emang suruh anter marcel #kawalkeputusanMK","1827125659698917455","","Anak__Ogi","in","bejen kajeksan kudus","0","0","0","https://x.com/kawanan_/status/1827125659698917455","61423439","kawanan_"
"1826993126059454667","Fri Aug 23 23:27:55 +0000 2024","0","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Itu orang otaknya dikit... Cuma bisa ngelonte di politik... Hehehehe... Koalisi KIM Plus lebih 80 persen minta pengesahan RUU sama pendemo!!! Salah nyepong Lo @Kimberley_PS08 !!! Hehehehe...","1827125646981787961","","Anak__Ogi","in","","0","0","0","https://x.com/rikiAiza/status/1827125646981787961","1671156984761155586","rikiAiza"
"1827125646151332030","Fri Aug 23 23:27:55 +0000 2024","0","@ListyoSigitP @jokowi tanggung jawab Lo !!","1827125646151332030","","ListyoSigitP","in","","0","0","0","https://x.com/riksayuda/status/1827125646151332030","238476548","riksayuda"
"1826993126059454667","Fri Aug 23 23:27:51 +0000 2024","4","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Buzzer2 Jokowi di bnyk timeline koor mangap knp mhsw tdk demo dorong RUU Peranpasan Aset. Mrk lupa yg nyandera DPR itu ya si Wiwi. Antek2 Wiwi di DPR kalau bahas Revisi Pilkada gercep tp macet utk RUU Perampasan Aset? Ya itu maunya Jokowi takut hartanya dirampas.","1827125630653342040","","Anak__Ogi","in","Jakarta","0","0","0","https://x.com/AhmadLutfhii/status/1827125630653342040","789672320604319744","AhmadLutfhii"
"1827125496624427457","Fri Aug 23 23:27:19 +0000 2024","0","Kalo gini terus ya.. Jokowi terguling dari Presiden dan Prabowo bisa batal jadi Presiden.. #SesuaiHarapanku Sekali kayuh 2-3 pulau terlewati","1827125496624427457","","","in","","0","0","0","https://x.com/sinagano2/status/1827125496624427457","1548994272808304642","sinagano2"
"1826817328102998414","Fri Aug 23 23:27:17 +0000 2024","1","@setkabgoid @jokowi @officialMKRI @KPU_ID @gibran_tweet @DPRRI @DKPP_RI Ini mau diulang lg kau SOMBONG RAJA JAWA kau akalin lg ptsn MK 60&amp;70 DGN MENYURUH @DPR_RI KIM revisi uu pilkada tp MEMBANGKANG ptsn MK dgn memakai ptsn MA demi @kaesangp ikut pilkada kedoknya kebongkar semua SEKARANG @jokowi LU ANGGAP INI NEGARA PUNYA NENEK MOYANG LU !!! https://t.co/OBGqrYWnh9","1827125489020113203","https://pbs.twimg.com/media/GVtAy6La8AAlfjp.jpg","awiyanto65","in","","0","0","0","https://x.com/awiyanto65/status/1827125489020113203","1507008029556097028","awiyanto65"
"1827125451099402377","Fri Aug 23 23:27:08 +0000 2024","0","Gak pernah kemakan janji jokowi gak pernah nangisin prabowo gak pernah gemes sama jan ethes","1827125451099402377","","","in","Kalimantan Selatan, Indonesia","0","0","0","https://x.com/lilbitfragile/status/1827125451099402377","610904123","lilbitfragile"
"1827050027551953296","Fri Aug 23 23:26:57 +0000 2024","0","@NarasiNewsroom Ga takut kena azab karena dzolim pada rakyat yg bayarin gaji n fasilitas kalian @DivHumas_Polri @ListyoSigitP @ahriesonta @jokowi ???????????","1827125406379684048","","NarasiNewsroom","in","Kota Kinabalu, Sabah","0","0","0","https://x.com/wahyu_djanti88/status/1827125406379684048","894085686470483968","wahyu_djanti88"
"1827125375530627575","Fri Aug 23 23:26:50 +0000 2024","0","Anak PKI...???...VIDEO Terungkap Nama Asli Kelahiran Jokowi Mulyono bin Widjianto Notomihardjo Diubah karena ini https://t.co/zx9IQJ0cwA","1827125375530627575","","","in","","0","0","0","https://x.com/agungtriat53466/status/1827125375530627575","1754796187893514240","agungtriat53466"
"1826953745827307848","Fri Aug 23 23:25:41 +0000 2024","0","@kemalpalevi Nanti klu ada buku sejarah yg ngebela bela Jokowi pokoknya kita saksinya ya ges ya","1827125087176368381","","kemalpalevi","in","","0","0","0","https://x.com/Insom_me/status/1827125087176368381","1259127498090012672","Insom_me"
"1826541915996913810","Fri Aug 23 23:25:19 +0000 2024","0","@xquitavee @jokowi Mmg borjong","1827124993945432168","","xquitavee","in","","0","0","0","https://x.com/Sibitopasaribu/status/1827124993945432168","1638326073330110464","Sibitopasaribu"
"1827114914890097040","Fri Aug 23 23:25:18 +0000 2024","0","@tanyakanrl misalkan knp jokowi dl mulyono nama kecilnya. bukan tarji apa tarjo ️","1827124989474271585","","tanyakanrl","in","","0","0","0","https://x.com/RerereStrong/status/1827124989474271585","1407653187310350340","RerereStrong"
"1827124938953884058","Fri Aug 23 23:25:06 +0000 2024","0","Udah makan uang haramnya Jokowi...kalau cerdas dia akan diam aja saat ini pura2 gak dapat jatah..tapi karena tolol jadi kaya gini...","1827124938953884058","","","in","Bekasi Timur, Indonesia","0","0","0","https://x.com/nalsya_aldi/status/1827124938953884058","1603684422393688064","nalsya_aldi"
"1827121182660796901","Fri Aug 23 23:25:05 +0000 2024","0","@sbyfess Pada nyesel ga sih yg pilih jokowi 2 periode kmrn? Klo gw sih Yess","1827124933128024327","","sbyfess","in","","0","1","0","https://x.com/RXKing1977/status/1827124933128024327","1708721784537985024","RXKing1977"
"1826929562594509180","Fri Aug 23 23:24:53 +0000 2024","1","@B4dutP0l1t1k Kenyataannya Jokowi tak ada PDI hanya tukang kayu bos...Jokowi terkesan menang ya karena nusuk dari belakang gitu aja kok repot....setelah Oktober Jokowo hanyut ke laut....PDI masih tetap partai....","1827124883735949719","","B4dutP0l1t1k","in","","0","1","0","https://x.com/petang78/status/1827124883735949719","1504855770697183234","petang78"
"1827124879277355384","Fri Aug 23 23:24:52 +0000 2024","0"," Jokowi Ikuti Putusan MK arti sebenarnya apa gengs?","1827124879277355384","","","in","","0","0","0","https://x.com/uberfunk/status/1827124879277355384","29174587","uberfunk"
"1827123278630310059","Fri Aug 23 23:24:48 +0000 2024","0","in my case pas sd sempet pny guru yg suka jelasin politik indo dan malah bikin temen2 ku jd gasuka sm jokowi. jokowi hater lah pada saat itu apa2 jd jelek smuanya n they tried to find siapa yg jd tokoh protagonisnya yg kontradiktif ama jkw buat jd savior","1827124864618262707","","gloomy_oh34975","in","","0","1","0","https://x.com/gloomy_oh34975/status/1827124864618262707","1801419960688001024","gloomy_oh34975"
"1826787330122023291","Fri Aug 23 23:24:47 +0000 2024","0","@tempodotco Ternyata pak jubir ini sudab cepat sekali belajar rumus kebalikan dari jokowi. Bukannya Mendagri nya sudah ikutan di DPR untuk itu?? Fakta dokumentasi tidak bisa dihapus Pak.","1827124860612677786","","tempodotco","in","Indonesia","0","0","0","https://x.com/pembelajar010/status/1827124860612677786","855348371128700928","pembelajar010"
"1826617088976585012","Fri Aug 23 23:24:22 +0000 2024","0","@hani_titik Njir gk ada bedanya sama Jokowi..puja terus sampai kau jilat anus nya","1827124752965890126","","hani_titik","in","","0","0","0","https://x.com/kadek_puri40774/status/1827124752965890126","1797135319369920512","kadek_puri40774"
"1827124725505810863","Fri Aug 23 23:24:15 +0000 2024","0","@jokowi @bahlillahadalia @PartaiGolkar NIKMATNYA MAKAN UANG RAKYAT..ENJOYYY LIFE IS GOOD EEAAA...","1827124725505810863","","jokowi","in","","0","0","0","https://x.com/gracek014/status/1827124725505810863","1304405888698970113","gracek014"
"1826994121355235518","Fri Aug 23 23:24:13 +0000 2024","0","@H4T14K4LN4L42 @jokowi Awal dari jilid-2","1827124714906775588","","H4T14K4LN4L42","in","","0","0","0","https://x.com/sanginovatif1/status/1827124714906775588","3010773014","sanginovatif1"
"1826993126059454667","Fri Aug 23 23:23:49 +0000 2024","2","@Amotsky @Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Cecunguk itu ga tau apa itu Perpu lae hny kader @PDemokrat sgt paham Perpu https://t.co/QtBH7FrX4b","1827124616038641963","https://pbs.twimg.com/media/GVtAJ9Ga8AAM658.jpg","Amotsky","in","","0","1","0","https://x.com/bonapasogit24/status/1827124616038641963","1741650995313295360","bonapasogit24"
"1827124563752448167","Fri Aug 23 23:23:36 +0000 2024","0","Ini wartwannya The biggest hate keluarga jokowi memasak terus","1827124563752448167","","","in","just a normal lad from","0","0","0","https://x.com/sselesser/status/1827124563752448167","1532146577691004933","sselesser"
"1827124464687181845","Fri Aug 23 23:23:13 +0000 2024","0","Si goblok malah memperjelas . Ah tae turun aja lah jokowi. Adili abis ini rumah pensiun di penjara. Ama 2 anak dan 1 mantunya","1827124464687181845","","","in","","0","1","0","https://x.com/siska_kurosaki/status/1827124464687181845","1226866195560714241","siska_kurosaki"
"1826917464258883907","Fri Aug 23 23:22:59 +0000 2024","0","@adnardn Nyebut nama jokowi = -1000 aura","1827124407602704692","","adnardn","in","","0","0","0","https://x.com/Mdka67096/status/1827124407602704692","1750298427244912640","Mdka67096"
"1826905833625829696","Fri Aug 23 23:22:36 +0000 2024","0","@GunRomli Buanglah peny paranoid yg akan mnyusahkan n mnyakiti dirimu sndri. Pres Jokowi blg hormati putusan Yudikatif beliau jg tdk cawe2 urusan kaesang.","1827124309003006318","","GunRomli","in","","0","0","0","https://x.com/QSyehbu/status/1827124309003006318","1669911107497234432","QSyehbu"
"1826686668679925851","Fri Aug 23 23:22:27 +0000 2024","0","@ZulkifliLubis69 @officialMKRI @gibran_tweet @jokowi @kaesangp @DPR_RI Ajg jijik bngetttt","1827124272197935473","","ZulkifliLubis69","in","","0","0","0","https://x.com/Selatanside/status/1827124272197935473","1367072964399693824","Selatanside"
"1826940084740039049","Fri Aug 23 23:22:18 +0000 2024","0","@AyatulH86561504 @ch_chotimah2 @jokowi Nah keliatan B &amp; T nya lu kan. Sedih org Indonesia masih di bwh rata2 https://t.co/WUOBani9Id","1827124236449910891","https://pbs.twimg.com/media/GVs_zSHXgAAcDuQ.png","AyatulH86561504","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/AbyAlthaf/status/1827124236449910891","1280376253896245249","AbyAlthaf"
"1827002202679840830","Fri Aug 23 23:22:17 +0000 2024","0","@BudiBukanIntel Wahh saya kaget bang pak @jokowi bicara BENAR seperti itu tapi nanti saya ga kaget klo faktanya seperti yg sudah2","1827124232213745708","","BudiBukanIntel","in","","0","0","0","https://x.com/gundalaputrabah/status/1827124232213745708","1654640536119287808","gundalaputrabah"
"1827124191528964569","Fri Aug 23 23:22:08 +0000 2024","0","berarti jokowi tidak menjamin tidak akan menerbitkan perppu lalu kepikiran untuk membuat perppu","1827124191528964569","","","in","icon credit: bianjiaoliao","0","0","0","https://x.com/oflandaus/status/1827124191528964569","1189017319793577984","oflandaus"
"1826940984011502011","Fri Aug 23 23:22:02 +0000 2024","2","@BosPurwa Mas Jokowi hati2 ! Habis ini masuk bui .","1827124169303322639","","BosPurwa","in","","0","0","0","https://x.com/Yopras69Y/status/1827124169303322639","1558029381163167744","Yopras69Y"
"1827114914890097040","Fri Aug 23 23:21:27 +0000 2024","0","@tanyakanrl Kualisi Jokowi yg mau ubah mul","1827124019151446039","","tanyakanrl","in","","0","0","0","https://x.com/ilhamlatief112/status/1827124019151446039","1801440393382506496","ilhamlatief112"
"1826587441735893339","Fri Aug 23 23:21:12 +0000 2024","0","@deddysitorus Mungkin pak @jokowi ingin mengakhiri masa jabatannya dengan si tawur rakyatnya sendiri..","1827123958212391231","","deddysitorus","in","","0","0","0","https://x.com/black32277/status/1827123958212391231","1694737665684561920","black32277"
"1826541915996913810","Fri Aug 23 23:21:05 +0000 2024","0","@xquitavee @jokowi Itu..itu.. ah susah ngomong'a","1827123926604116419","","xquitavee","in","","0","0","0","https://x.com/HaeuHery/status/1827123926604116419","1111540143423315968","HaeuHery"
"1827123882048024792","Fri Aug 23 23:20:54 +0000 2024","0","Polisi punya senjata dari rakyat... Dengan senjata itu mereka menyakiti rakyat... Duh.. Gegara membela anaknya Jokowi..","1827123882048024792","","","in","","0","0","0","https://x.com/sinagano2/status/1827123882048024792","1548994272808304642","sinagano2"
"1826832598137479582","Fri Aug 23 23:20:54 +0000 2024","0","@UusRsd Sekali Sesaat berpikir boleh. Namanya manusia Tp ini lu bablas! Dukung Jokowi anjir!","1827123880919765266","","UusRsd","in","","0","0","0","https://x.com/ir_dens/status/1827123880919765266","1602058948441690112","ir_dens"
"1826751290082558029","Fri Aug 23 23:20:43 +0000 2024","3","@surasujaya @nulbesars @Nurulkjo1 @dyahNeZza @LibraLuv3 @SandraUnie @Safa_Andriana @DestaMega27 @tedy_bambang @Muslim_AntiPKI9 @misssky__ @NenkMonica @NenengA14754337 @jokowi @mulyon0 Duuuh basah deh Teh...","1827123836413997314","","surasujaya","in","","0","1","0","https://x.com/LeilaLylie/status/1827123836413997314","1233539235870699520","LeilaLylie"
"1826932264833532195","Fri Aug 23 23:20:40 +0000 2024","54","@dennyindrayana @syafrialdasri38 Berapa hari lagi Raja Jawa jokowi bertahan? Demolah tiap hari bergantian tiap elemen bangsa. Saatnya seluruh elemen pejuang perubahan bersatu galang konsolidasi/bersiap turun ke jalan. Selamatkan NKRI/kedaulatan rakyat dari kekuasaan jahat Jokowi. https://t.co/66P1nmABw4","1827123822677651567","","dennyindrayana","in","Tolak! Indonesia di komuniskan","1","4","18","https://x.com/ForRezim/status/1827123822677651567","1482600556669460485","ForRezim"
"1826463067359629454","Fri Aug 23 23:20:22 +0000 2024","0","@glempo_jo @alpokatmentega @jokowi 𝕀𝕥𝕦 𝕕𝕠𝕒 𝕓𝕒𝕘𝕦𝕤 𝕓𝕒𝕘𝕚 𝕣𝕒𝕜𝕪𝕒𝕥 𝕚𝕟𝕕𝕠𝕟𝕖𝕤𝕚𝕒 𝕕𝕖𝕞𝕚 𝕕𝕖𝕞𝕠𝕜𝕣𝕒𝕤𝕚 ","1827123749491228992","","glempo_jo","in","Bandar Lampung, Lampung","0","0","0","https://x.com/tonocahndeso/status/1827123749491228992","1718118175295041536","tonocahndeso"
"1826962956615401806","Fri Aug 23 23:20:19 +0000 2024","0","@rgantas kan gw bilang apaa.. 02 ini gak sadar apa yg terjadi saat ini tu nyambung sama apa yg dia pilih kemaren. mereka berpikir yg terjadi sekarang berbeda dengan apa yg mereka pilih. mendukung prabowo-gibran tidak berarti mendukung jokowi lu pikir gibran anaknya anies?","1827123736417595903","","rgantas","in","Jakarta Capital Region","0","0","0","https://x.com/papamekdi/status/1827123736417595903","1560336998593835010","papamekdi"
"1826955762733855195","Fri Aug 23 23:19:56 +0000 2024","0","@xquitavee @jokowi @kaesangp Terlalu dungu orang ini jadi politikus. Buat apa UU kalian udek udek kalau tidak ada niat jahat. Udah kesekian kali lho!!!!.","1827123639776636990","","xquitavee","in","","0","0","0","https://x.com/MangapulRumapea/status/1827123639776636990","1563368666343030784","MangapulRumapea"
"1826751290082558029","Fri Aug 23 23:19:56 +0000 2024","3","@surasujaya @Nurulkjo1 @nulbesars @dyahNeZza @LibraLuv3 @SandraUnie @Safa_Andriana @DestaMega27 @tedy_bambang @Muslim_AntiPKI9 @misssky__ @NenkMonica @NenengA14754337 @jokowi @mulyon0 Pagii Teh Neng...","1827123637859787141","","surasujaya","in","","0","0","0","https://x.com/LeilaLylie/status/1827123637859787141","1233539235870699520","LeilaLylie"
"1826908272432996533","Fri Aug 23 23:19:48 +0000 2024","0","@liaasister @Ayang_Lagi6 Ini benar? masyaa Allah luar biasa kalo Rakyat bertindak. Beruntung lu @jokowi punya Rakyat Sabar Sabar.","1827123604842279411","","liaasister","in","","0","2","0","https://x.com/dedeesetya/status/1827123604842279411","3112052178","dedeesetya"
"1826820303022141726","Fri Aug 23 23:19:41 +0000 2024","0","@aftrwithme ...Cuma 1 5 jam nulis'y. Tapi sambil liatin foto keluarga Jokowi mungkin itu yg bikin jadi lancar... (`` )","1827123575301796068","","aftrwithme","in","Bukan Penganut Agama Islam","0","0","0","https://x.com/kafiradikalis/status/1827123575301796068","1242374351078354944","kafiradikalis"
"1826562330873725300","Fri Aug 23 23:19:36 +0000 2024","0","@Chenot1198760 @Opposite6888 @jokowi Mamak kau di NGEWE sama JOKOWI","1827123554917441921","","Chenot1198760","in","","0","0","0","https://x.com/RidhoHi49220358/status/1827123554917441921","1817938465566380033","RidhoHi49220358"
"1826779127170695395","Fri Aug 23 23:19:34 +0000 2024","1","@is_pelssy @SR_VIDHI @Catatan_ali7 @ArgentianaA @TheDamaiKopiku @acarnanashh @ariarjiwinata02 @musksigit @ismedBadjeber Karena anak beranak jokowi Mau ikut mendapat jabatan Terus jokowi hebat Jokowi bisa atur semua Begitu hebatkah jokowi Sehingga bisa atur semua Seperti kehendak dia Prabowo menang Sedikitpun bukan karena jokowi Jokowi betul jadi presiden Bukan karena dia Maka jadi presiden","1827123547585835466","","is_pelssy","in","","0","0","0","https://x.com/DayangIndah4/status/1827123547585835466","1376172927679221766","DayangIndah4"
"1826463067359629454","Fri Aug 23 23:19:32 +0000 2024","0","@alpokatmentega @jokowi Semoga berbalik kepadamu dan semua yg dukung mu.presiden itu pemimpin.jgn basing2 doain orang hidup mati.","1827123536303157297","","alpokatmentega","in","","0","0","0","https://x.com/eli_bayung/status/1827123536303157297","1470017637769879553","eli_bayung"
"1827123499703631974","Fri Aug 23 23:19:23 +0000 2024","0","Bowo masih pelan nunggu momen. Bowo juga resmi menjabat butuh waktu 1-2 THN buat mempreteli kekuatan Jokowi sampe ke akar nya. Matahari hanya 1 tidak bisa 2.","1827123499703631974","","","in","Didalem kulkas","0","0","0","https://x.com/powchal/status/1827123499703631974","854374379949391872","powchal"
"1827123495547105594","Fri Aug 23 23:19:22 +0000 2024","0","gue skrang kenalnya dia sbagai MULYONO bukan jokowi","1827123495547105594","","","in","","0","0","0","https://x.com/chocohcnlee/status/1827123495547105594","1463837557","chocohcnlee"
"1827123435644047371","Fri Aug 23 23:19:08 +0000 2024","1147","Adek adek iship semangat ya. @KemenkesRI @jokowi sumpah ya kalian dzolim bgt sih jadi manusia? Dikasih adzab lu nanti sama tuhan. KENAPA SIH KALIAN BISANYA NYUSAHIN MASYARAKAT? Pak gaji adek adek iship itu loh udah sangat kecil TERUS KALIAN TAHAN PULA HAK MEREKA? JAHAT https://t.co/gukPq3FFQD","1827123435644047371","https://pbs.twimg.com/media/GVs_E-5a8AEYeTd.jpg","","in","bumi allah","34","31","1035","https://x.com/apralzolam/status/1827123435644047371","1273518088521203714","apralzolam"
"1826562330873725300","Fri Aug 23 23:19:06 +0000 2024","0","@Chenot1198760 @Opposite6888 @jokowi Pemuja jokowi K0NT0L ","1827123429063192583","","Chenot1198760","in","","0","0","0","https://x.com/RidhoHi49220358/status/1827123429063192583","1817938465566380033","RidhoHi49220358"
