"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1826955762733855195","Fri Aug 23 23:19:04 +0000 2024","0","@xquitavee @jokowi @kaesangp Belum tau dia ......... siapa mulyono si raja jawa ............ Jangan macam macam klo dia udah mau maka semua harus jadi ........ Pinokio jawa ......","1827123420439703785","","xquitavee","in","","0","0","0","https://x.com/BLompoa_mks/status/1827123420439703785","1724972545311645696","BLompoa_mks"
"1826463067359629454","Fri Aug 23 23:18:52 +0000 2024","0","@alpokatmentega @jokowi Lama bener orang2 ini sembuh dri sakit hati.","1827123370607178028","","alpokatmentega","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/AdisupriS/status/1827123370607178028","1605621087798439941","AdisupriS"
"1826976195478786403","Fri Aug 23 23:18:37 +0000 2024","3","@kegblgnunfaedh kl ga nikah sm anak jokowi dia cuma gadis ketek biasa","1827123307159941553","","kegblgnunfaedh","in","","0","0","0","https://x.com/vbononchwe/status/1827123307159941553","1770965790055170048","vbononchwe"
"1827123240982249766","Fri Aug 23 23:18:21 +0000 2024","0","jangan diterusin represifnya @jokowi @DivHumas_Polri bisa2 ditawur rakyat yang marah","1827123240982249766","","","in","Yogyakarta","0","0","1","https://x.com/jogjaplaza/status/1827123240982249766","302039283","jogjaplaza"
"1827007892203221301","Fri Aug 23 23:18:18 +0000 2024","0","@detikcom @jokowi lambemu rasoh dipercoyo","1827123229292662916","","detikcom","in","Solo City","0","0","0","https://x.com/gue_gapeduli_/status/1827123229292662916","1793281574781562880","gue_gapeduli_"
"1826826443416064338","Fri Aug 23 23:18:16 +0000 2024","1","@BobTheBald18 @vincentrcrd anda melewatkan satu ini orang dibalik semua kegilaan yg dibuat jokowi https://t.co/H8w97xXASR","1827123218538492022","https://pbs.twimg.com/media/GVs-4kya8AIpPjm.jpg","BobTheBald18","in","","0","1","0","https://x.com/palitonyalo/status/1827123218538492022","1417849594499637253","palitonyalo"
"1827123178725880166","Fri Aug 23 23:18:06 +0000 2024","22","Zulhas Singgung 10 Tahun Presiden Jokowi: Jalan Tol Jawa dan Sumatra Tembus https://t.co/QEYKaXeWpA","1827123178725880166","","","in","","10","49","0","https://x.com/VIVAcoid/status/1827123178725880166","41730943","VIVAcoid"
"1827120527527256282","Fri Aug 23 23:17:48 +0000 2024","0","@tempodotco Presiden @jokowi anda lihat bagaimana mahasiswa rela berkorban untuk menghentikan kerakusan anda terhadap kekuasaan. Kenapa anda tdk meneladani oresiden setelah reformasi yg tau batasan berkuasa spt pak Habibie Gusdur Buk Mega dan Sby dan yg paham ETIKA UNTUK TDK NEPOTISME","1827123102809255993","","tempodotco","in","Blok Q Kby Baru  Jakarta","0","0","0","https://x.com/tengsaw1/status/1827123102809255993","875827812","tengsaw1"
"1826463067359629454","Fri Aug 23 23:17:47 +0000 2024","0","@alpokatmentega @jokowi yang benar gelarnya Ir atau Drs sih atau kedua duanya salah pendidikan S1-nya dimana","1827123096018620927","","alpokatmentega","in","","0","0","0","https://x.com/rins_70/status/1827123096018620927","919581446523592704","rins_70"
"1826993126059454667","Fri Aug 23 23:17:37 +0000 2024","0","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Goblok kok di pelihara","1827123054948053268","","Anak__Ogi","in","","0","0","0","https://x.com/HorusOfTheend/status/1827123054948053268","1749297757331083264","HorusOfTheend"
"1826940084740039049","Fri Aug 23 23:17:30 +0000 2024","0","@ch_chotimah2 @jokowi Pemuja = pembenci Dulu = sekarang Itu prinsip kaum pemburu rente","1827123024619041060","","ch_chotimah2","in","","0","1","0","https://x.com/Suji250175/status/1827123024619041060","1732724231526649856","Suji250175"
"1826787513891237960","Fri Aug 23 23:17:18 +0000 2024","0","@AndrewsTjan Aku cinta jokowi","1827122978133569624","","AndrewsTjan","in","","0","0","0","https://x.com/xixixixixihii/status/1827122978133569624","1719888829799350272","xixixixixihii"
"1827118181154222232","Fri Aug 23 23:17:18 +0000 2024","0","demo kemarin digerakan 85% dari PDI yang ingin mau merebut kekuasaan dari Jokowi. Seharusnya kalian lebih perduli dari dulu jangan asal ikut- ikut aja. Kita lagi nonton UFC jokowi VS PDI.","1827122974971085059","","CirclePolitic","in","","0","0","0","https://x.com/CirclePolitic/status/1827122974971085059","1137655143468371968","CirclePolitic"
"1826952053723218317","Fri Aug 23 23:17:12 +0000 2024","0","@AnjainiDeci @Megatop99 @xquitavee Trus kenapa yg kena getah pak jokowi..??.","1827122950228865040","","AnjainiDeci","in","","0","0","0","https://x.com/Heni40208479/status/1827122950228865040","1467823021432111104","Heni40208479"
"1827051119635517453","Fri Aug 23 23:17:04 +0000 2024","6","@CNNIndonesia Yg harusnya jd TSK itu Aparat Keparat yg bertindak represif bknnya Para Pendemo Krn mereka tersulut akibat ulah aparat Wereng Coklat (WC) Gaungkan Revolusi 🇮🇩🇮🇩 Duduki Gedung @DPR_RI &amp; Jatuhkan Rezim Kardus Ngibul Raya @jokowi dgn Dinasti Kekuasaan Dinasti Politik ","1827122917307830606","","CNNIndonesia","in","","0","0","2","https://x.com/BL3H0_212/status/1827122917307830606","1570037996145213440","BL3H0_212"
"1826986360781373578","Fri Aug 23 23:17:00 +0000 2024","1","@TaufikDamas Sy gprnah pilih jokowi dn prbowo skrg trlihatkn watak rakusy dinasty joko","1827122901256171822","","TaufikDamas","in","","0","0","0","https://x.com/MistikusCinta_/status/1827122901256171822","1716836706333409281","MistikusCinta_"
"1826550537338359913","Fri Aug 23 23:16:57 +0000 2024","0","@okkymadasari @Ayang_Lagi6 Nah ini benar demo skrg adalah eskalasi dari rentetan ketidak jujuran Jokowi dan rakusnya Pemimpin negeri ini Selama 2 periode.","1827122888312594750","","okkymadasari","in","","0","0","0","https://x.com/dedeesetya/status/1827122888312594750","3112052178","dedeesetya"
"1826856917026607373","Fri Aug 23 23:16:46 +0000 2024","0","@liputan6dotcom Hayalan si RK tidak beda jauh sama Jokowi padahal cuma hanya hayalan tidak punya kerja nyata.","1827122840438706285","","liputan6dotcom","in","","0","0","0","https://x.com/IrvanRajulan/status/1827122840438706285","1610627128005111815","IrvanRajulan"
"1827107327805182057","Fri Aug 23 23:16:44 +0000 2024","0","@tanyarlfes Hadehh waktu jokowi menyuarakan uu perampasan aset yang lebih penting pada kemana??","1827122832075272626","","tanyarlfes","in","","0","0","0","https://x.com/SigmaGirlX/status/1827122832075272626","1805831319756455937","SigmaGirlX"
"1826986730219765782","Fri Aug 23 23:16:33 +0000 2024","1","@Hm45T @H4T14K4LN4L42 @DPR_RI @jokowi Mulyono memang paling bener puas Loe awowowowk paling bener bikin kebijakan yang nyusahin rakyatnya","1827122785682124970","","Hm45T","in","","0","0","0","https://x.com/sastro1000/status/1827122785682124970","1683003885227741185","sastro1000"
"1826953745827307848","Fri Aug 23 23:16:32 +0000 2024","0","@kemalpalevi keren pak jokowi rela ngorbanin reputasinya sebagai presiden terbaik demi anak2 dapet kerjaan. ","1827122785124282768","","kemalpalevi","in","Jakarta Capital Region","0","0","0","https://x.com/papamekdi/status/1827122785124282768","1560336998593835010","papamekdi"
"1827122739939045436","Fri Aug 23 23:16:22 +0000 2024","0","kayaknya Pak Jokowi downfall karena ulah mantunya sendiri deh. ","1827122739939045436","","","in","Tanjung Priok, Indonesia","0","0","0","https://x.com/amalulikram14/status/1827122739939045436","285437870","amalulikram14"
"1826811320450384226","Fri Aug 23 23:16:06 +0000 2024","0","@iwanfals Lu itu udah ikut andil besarnya jokowi. Sekarang malah bikin statement kontol.","1827122673262195072","","iwanfals","in","15.3767° S, 166.9592° E","0","0","0","https://x.com/FrankJunaedII/status/1827122673262195072","1794724572451004417","FrankJunaedII"
"1826541915996913810","Fri Aug 23 23:15:55 +0000 2024","0","@xquitavee @jokowi Klo mau jadi jongos boleh aja itu hak LO tapi mbok otak jangan ketinggalan COX.","1827122627682693633","","xquitavee","in","","0","0","0","https://x.com/WahyuSiswa19856/status/1827122627682693633","1795250845870907392","WahyuSiswa19856"
"1827122553938440272","Fri Aug 23 23:15:37 +0000 2024","0","Palakin terus tuh keluarga benalu. KAGAK BISA HIDUP KALO NGGAK BEGINI SAMPAH KAU MACAM PARASIT SEKELUARGA @jokowi @kaesangp @gibran_tweet. @KPK_RI KERJA OREG!! JANGAN DIEM BAE MACEM SAPI OMPONG!","1827122553938440272","","","in","Everywhere","0","0","0","https://x.com/AzueMooonoo/status/1827122553938440272","1261686365101514752","AzueMooonoo"
"1826808171551490153","Fri Aug 23 23:15:31 +0000 2024","0","@ridwanhr @jokowi Mulyono lagi di rasani tuh..","1827122529221390552","","ridwanhr","in","","0","0","0","https://x.com/blackeyed38/status/1827122529221390552","3042311131","blackeyed38"
"1826955762733855195","Fri Aug 23 23:14:47 +0000 2024","0","@xquitavee @jokowi @kaesangp Yqng ngomong penjilatnya","1827122342050591042","","xquitavee","in","","0","0","0","https://x.com/fosgate27/status/1827122342050591042","1603523784597569537","fosgate27"
"1827114914890097040","Fri Aug 23 23:14:27 +0000 2024","0","@tanyakanrl BRO PIKIR KELUARGA JOKOWI GA KORUPSI","1827122257380212818","","tanyakanrl","in","","0","0","0","https://x.com/isombousi/status/1827122257380212818","1143898918436012032","isombousi"
"1826967760498500028","Fri Aug 23 23:14:22 +0000 2024","1","@KudaNyebat @rasjawa Bandinginnya kejauhan sih . Jokowi keliatan kaya malaikat kalo dibandingin sama H","1827122240108024114","","KudaNyebat","in","Rumbai, Indonesia","0","0","0","https://x.com/KokoprotKesang/status/1827122240108024114","768968488039751680","KokoprotKesang"
"1826498793195372870","Fri Aug 23 23:14:20 +0000 2024","0","@miskiy28 Woe Nyet denger ya kaga ada yg benci jokowi Saya benci kebijakan jokowi yg tdk pro rakyat","1827122227789361409","","miskiy28","in","","0","0","0","https://x.com/kodok_anti/status/1827122227789361409","1603528748761878530","kodok_anti"
"1827122224199028824","Fri Aug 23 23:14:19 +0000 2024","0","Malah semakin curiga gak sih? Apa alsan Jokowi bisa secepat itu legawa sama keputusan MK? Siasat apa lagi yg dia rencanain sekarang? Mau nggembosin lewat KPU?","1827122224199028824","","","in","","0","0","0","https://x.com/b3f3f2/status/1827122224199028824","1194752926306033664","b3f3f2"
"1827119777048854815","Fri Aug 23 23:13:58 +0000 2024","0","@tempodotco Jokowi mestinya diseret untuk di adili","1827122136248676845","","tempodotco","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Mohamad41967776/status/1827122136248676845","886899169314488320","Mohamad41967776"
"1827122106410398162","Fri Aug 23 23:13:51 +0000 2024","1","Project pilpres yang bahkan pilpres nya udh selesai tapi dampaknya masih kerasa gendeng emang antek jokowi","1827122106410398162","","","in","","0","0","0","https://x.com/wisdemm/status/1827122106410398162","1238100068961406980","wisdemm"
"1826887634922471442","Fri Aug 23 23:13:41 +0000 2024","0","@ch_chotimah2 @jokowi Fendukung koruptor kepanasan ","1827122067332014413","","santoz92725","in","","0","1","0","https://x.com/santoz92725/status/1827122067332014413","1735645952676130816","santoz92725"
"1826876769728888955","Fri Aug 23 23:13:38 +0000 2024","0","@ardisatriawan ini jatuhnya - jokowi arc - pilkada arc","1827122053302096244","","ardisatriawan","in","","0","0","0","https://x.com/ranrraz/status/1827122053302096244","1119065133110546433","ranrraz"
"1827009215669428243","Fri Aug 23 23:13:23 +0000 2024","0","@tanyarlfes Dasar setan! @DPR_RI @jokowi LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! KEMBALIKAN TEMAN-TEMAN KAMI! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy","1827121991230615568","","tanyarlfes","in","","0","0","0","https://x.com/lululalalaby/status/1827121991230615568","1298032702998736896","lululalalaby"
"1826686668679925851","Fri Aug 23 23:13:19 +0000 2024","0","@ZulkifliLubis69 @officialMKRI @gibran_tweet @jokowi @kaesangp @DPR_RI Cuangkem raiso di PERCOYO..... cuman pinter pret ","1827121975430619581","","ZulkifliLubis69","in","","0","0","0","https://x.com/maharajagame/status/1827121975430619581","1767153858114170880","maharajagame"
"1825474083276132689","Fri Aug 23 23:13:11 +0000 2024","0","@jokowi Penipu","1827121939338723433","","jokowi","in","","0","0","0","https://x.com/BangUdin100/status/1827121939338723433","1666843786411118592","BangUdin100"
"1827007984750542969","Fri Aug 23 23:13:04 +0000 2024","1","@aewin86 pak jokowi maksa ke dpr sahkan RUU perampasan aset malah mandek eh ada putusan dpr malah salahin jokowi emang cara pikir mereka udah mentok di jamban....","1827121908841926808","","aewin86","in","","0","1","0","https://x.com/SambUhta/status/1827121908841926808","1746382809374363648","SambUhta"
"1826887634922471442","Fri Aug 23 23:12:53 +0000 2024","0","@ch_chotimah2 @jokowi WALUH BAJINGAN TOTOL ini cari selamat bertaon-taon elo pagerin 1 x 24 elo serang yg ngga sebarisan...elo mau cuci tangan ?","1827121863585362041","","ch_chotimah2","in","","0","0","0","https://x.com/ahmadfaisal_13/status/1827121863585362041","276989068","ahmadfaisal_13"
"1827013962040573964","Fri Aug 23 23:12:52 +0000 2024","0","@aetherdepokk Dasar setan! @DPR_RI @jokowi LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! KEMBALIKAN TEMAN-TEMAN KAMI! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy","1827121858879316354","","aetherdepokk","in","","0","0","0","https://x.com/lululalalaby/status/1827121858879316354","1298032702998736896","lululalalaby"
"1827004714636210354","Fri Aug 23 23:11:56 +0000 2024","0","@Rexthatch Si Bahlil tengik ini ex Menives yg pernah akan menggusur warga p.rempang dari tanah leluhurnya hanya utk bela investor pabrik kaca tiongkok. Bahkan dgn sombongnya meremehkan pandangan ratusan guru besar dari berbagai perguruan tinggi atas penyimpangan presiden Jokowi.","1827121624979796287","","Rexthatch","in","","0","0","0","https://x.com/Nazwar30452713/status/1827121624979796287","1297659867117674496","Nazwar30452713"
"1827121560219742243","Fri Aug 23 23:11:40 +0000 2024","0","Pada kena peletnya Jokowi punya anak sendiri2 tp yg dipikirin dibelain anaknya Jokowi","1827121560219742243","","","in","","0","0","0","https://x.com/rosi_maul/status/1827121560219742243","310653456","rosi_maul"
"1826959937991291129","Fri Aug 23 23:11:39 +0000 2024","0","@MohdFar37986059 @zy_zy_lestary @adri_7i @dika_maxelyou @YoYoAyo17845 @IrwanResma48922 Akhir jaman.. Pemimpin Negara yg baik &amp; yg amanah dihina dimaki &amp; difitnah manusia2 dangkal &amp; sempit. Presiden Jokowi yg amanah dihina difitnah &amp; dibenci. Dan anak2 muda yg baik &amp; positif jgn diam. Sebab byk bocah2 dangkal &amp; kosong malah percaya pd org2 yg gak amanah. MIRIS","1827121555379515837","","MohdFar37986059","in","","0","0","0","https://x.com/Pasir_Putih99/status/1827121555379515837","1707418170871717888","Pasir_Putih99"
"1827121553164922977","Fri Aug 23 23:11:39 +0000 2024","0","Coba @Garena napa ngasih gratifikasi? @ShopeeID @SeaBankID?? @KPK_RI noh ada gratifikasi tuh terpampang jelas KERJA JANGAN MOLOR BAE KAU! ANAK JUNJUNGANMU MACAM SING DUWE JAGAD TOLOL @kaesangp @jokowi","1827121553164922977","","","in","Everywhere","0","0","0","https://x.com/AzueMooonoo/status/1827121553164922977","1261686365101514752","AzueMooonoo"
"1826686668679925851","Fri Aug 23 23:11:35 +0000 2024","0","@ZulkifliLubis69 @officialMKRI @gibran_tweet @jokowi @kaesangp @DPR_RI Kok tanya saya ya tanya ke dia lah.. Dia kan cuma wayang goblek tp dalang yg memainkan wayang nya siapa","1827121539432771706","","ZulkifliLubis69","in","","0","0","0","https://x.com/AndiV82169/status/1827121539432771706","1787414554944966656","AndiV82169"
"1826945055338217837","Fri Aug 23 23:11:29 +0000 2024","0","@tanyakanrl mulyono M nya MATI GAK LO!!! @jokowi","1827121513801380079","","tanyakanrl","in","","0","0","0","https://x.com/_vitaminjeong/status/1827121513801380079","1758639892396199936","_vitaminjeong"
"1825531758156349848","Fri Aug 23 23:11:11 +0000 2024","0","@Archieon14 Di sana ada hakim circle-nya Jokowi seperti Guntur Daniel dan Paman Anwar Usman; ada hakimnya PDIP Arief Hidayat dan ada hakim yang progresif (reaksioner) macam Saldi dan Soehartoyo. Ada juga yang ikut-ikutan arah angin kayak Enny dan Arsul.","1827121438895304959","","jon_udah_jon","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://x.com/jon_udah_jon/status/1827121438895304959","3186367422","jon_udah_jon"
"1827121407073128584","Fri Aug 23 23:11:04 +0000 2024","0","ril temen gue yg doyan jokowi + psi terpantau udah upload kometar mengenai RUU","1827121407073128584","","","in","","0","0","0","https://x.com/teroseng/status/1827121407073128584","1272111571137789952","teroseng"
"1826779127170695395","Fri Aug 23 23:11:02 +0000 2024","1","@is_pelssy @SR_VIDHI @Catatan_ali7 @ArgentianaA @TheDamaiKopiku @acarnanashh @ariarjiwinata02 @musksigit @ismedBadjeber Kalian merasa hebat Karena merasa bebas bicara Di sini Memaki dan menghina Jokowi dan anies betul Bukan apa2 Walau presiden dan mantan gubernur Di bandingkan Dengan kekasih Allah Karena anak jokowi dapat jabatan Terus jokowi itu hebat Begitu bukan anggapan kalian","1827121399208816927","","is_pelssy","in","","0","0","0","https://x.com/DayangIndah4/status/1827121399208816927","1376172927679221766","DayangIndah4"
"1827121397673705902","Fri Aug 23 23:11:02 +0000 2024","0","Kebanyakan kesel sama Mulyono baca Joki jadi Jokowi maaf ya bang ","1827121397673705902","","","in","","0","0","0","https://x.com/iyakadal/status/1827121397673705902","1686194871940595712","iyakadal"
"1826995805900972264","Fri Aug 23 23:10:51 +0000 2024","0","@CNNIndonesia Waduk mulyono @jokowi","1827121354250076489","","CNNIndonesia","in","","0","0","0","https://x.com/kikiajahgadog/status/1827121354250076489","1681606283676504064","kikiajahgadog"
"1827121310553796918","Fri Aug 23 23:10:41 +0000 2024","0","Turunkan Jokowi Segera?! https://t.co/zyBJQ9z9ii","1827121310553796918","https://pbs.twimg.com/ext_tw_video_thumb/1827121174922588161/pu/img/ePw3820wWaFndPcD.jpg","","in","Jembrana, Bali","0","0","0","https://x.com/gusbenk/status/1827121310553796918","108236759","gusbenk"
"1826845189362909376","Fri Aug 23 23:10:26 +0000 2024","0","@kuntibarbie opini sampah","1827121247165280778","","kuntibarbie","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/bonekaberak/status/1827121247165280778","2219046313","bonekaberak"
"1826938692214346082","Fri Aug 23 23:10:25 +0000 2024","0","@Worldatrocities Punk Jokowi.. Eh punk Mulyono.. Ada ada saja.. Punk kok kawan penguasa","1827121243218440364","","Worldatrocities","in","","0","0","0","https://x.com/Ferdyxajo1/status/1827121243218440364","1133587520233492480","Ferdyxajo1"
"1827118181154222232","Fri Aug 23 23:07:54 +0000 2024","0","So yang ga pernah kalian tau kejadian ini pernah pernah dilakukan PDI dengan keangkuhan waktu masih berkuasa PDI mengubah UU tanpa memperdulikan rakyat(lebih parah malah) . Singkatnya era jokowi PDI masih kuat di berbagai Instansi negara bahkan gerakan-","1827120609576546687","","CirclePolitic","in","","0","1","0","https://x.com/CirclePolitic/status/1827120609576546687","1137655143468371968","CirclePolitic"
"1826866434145755392","Fri Aug 23 23:07:51 +0000 2024","0","@JhonSitorus_18 smua ini ujungnya cuma utk supaya Redbull bisa ikut pilkada..sisanya usaha turunkan jokowi ...klo omong ini buat rakyat ...tai kucing","1827120599547965519","","JhonSitorus_18","in","","0","0","0","https://x.com/santoz92725/status/1827120599547965519","1735645952676130816","santoz92725"
"1826927651833229424","Fri Aug 23 23:07:49 +0000 2024","0","@TirtoID JANGAN PERCAYA OMONGAN POLISI....MRK SUDAH TERCEMAR VIRUS JOKOWI...PASTI NGEBOHONG","1827120589510934545","","TirtoID","in","","0","0","0","https://x.com/Sanjaya01158098/status/1827120589510934545","1241350830223052801","Sanjaya01158098"
"1827037985462005981","Fri Aug 23 23:07:30 +0000 2024","0","@Hasbil_Lbs @JhonSitorus_18 Cuci tangan setelah pak jokowi meninggalkan partai pdip.","1827120509802410449","","Hasbil_Lbs","in","Indonesia","0","0","0","https://x.com/nanojr17/status/1827120509802410449","758990256091766784","nanojr17"
"1826628353648198035","Fri Aug 23 23:07:10 +0000 2024","0","@bayoubeka @FapolosS @yusuf_dumdum @jokowi saya bukan mau mengurus moral per orang apalagi moralmu (gak tau juga masih ada apa kagak!) yang lebih saya prihatinkan adalah bangsa ini karena moral pemimpinnya yg sudah rusak","1827120426113474670","","bayoubeka","in","","0","0","0","https://x.com/o_sanit/status/1827120426113474670","1456520266482270212","o_sanit"
"1826531549522919912","Fri Aug 23 23:07:07 +0000 2024","0","@elyshafizi @KajimSharibi @MaisarahMahmud Menantu Jokowi ni kalau x silap","1827120412653928958","","elyshafizi","in","DH50490","0","1","0","https://x.com/DillSnelling/status/1827120412653928958","591596695","DillSnelling"
"1826854922454987081","Fri Aug 23 23:07:00 +0000 2024","0","@momon_garuk44 Yang lebih baik itu keluarga jokowi lenyap dari indon.","1827120382396264729","","momon_garuk44","in","","0","0","0","https://x.com/cina_bong/status/1827120382396264729","1655791190195994625","cina_bong"
"1826993126059454667","Fri Aug 23 23:06:59 +0000 2024","0","@Sandal_jepit77 @Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Hala jari jari bukan otak yg ngetik","1827120378474590534","","Sandal_jepit77","in","","0","2","0","https://x.com/siompulandak/status/1827120378474590534","1470842431927029760","siompulandak"
"1827064621481779636","Fri Aug 23 23:06:57 +0000 2024","1","@Subur0204 Dikasih bekas pun bahagia. Jangan lupa puja puji Jokowi.","1827120372925526133","","Subur0204","in","Indonesia","0","0","0","https://x.com/Moh_Jupri/status/1827120372925526133","79739365","Moh_Jupri"
"1826592979961921800","Fri Aug 23 23:06:55 +0000 2024","0","@Lembayung071 @jokowi Penjilat yg lidahnya mejulur","1827120362339103009","","Lembayung071","in","","0","0","0","https://x.com/arno2303/status/1827120362339103009","1752119441821945856","arno2303"
"1827120334556058086","Fri Aug 23 23:06:48 +0000 2024","0","Suramnya Demokrasi Rezim Jokowi","1827120334556058086","","","in","","0","0","0","https://x.com/Amankadismaksum/status/1827120334556058086","1313788225543053313","Amankadismaksum"
"1827010715372466297","Fri Aug 23 23:06:45 +0000 2024","0","@aitneserk Jd hiburanmu pasti klu buka grup wkwkwkwk Eh sama waktu periode pertama alasannya krna tukang kayu dan sangat merakyat pas selesai ibadat lingkungan klu ga salah ada satu umat jg yg nyamain jokowi. Ga tau skrng dia sakit hati ga tuh. ","1827120322082181409","","aitneserk","in","","0","1","0","https://x.com/Spiderlily_biru/status/1827120322082181409","1800152690925895680","Spiderlily_biru"
"1826436884798542159","Fri Aug 23 23:06:43 +0000 2024","0","@MayFoodBlessYou @NyaiNeneng Jokowi Tongkol wkw","1827120312179442095","","MayFoodBlessYou","in","","0","0","0","https://x.com/JagaAkalSehat/status/1827120312179442095","1606408826508283904","JagaAkalSehat"
"1827021796882723131","Fri Aug 23 23:06:38 +0000 2024","0","@tanyakanrl Dasar setan! @DPR_RI @jokowi LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! KEMBALIKAN TEMAN-TEMAN KAMI! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/6onEpD2I30","1827120292059312423","https://pbs.twimg.com/media/GVs8ODHXAAEnp_U.jpg","tanyakanrl","in","","0","0","0","https://x.com/lululalalaby/status/1827120292059312423","1298032702998736896","lululalalaby"
"1826624285890515311","Fri Aug 23 23:06:34 +0000 2024","0","@ahmadsefrii @Dennysiregar7 1 tahun ? .... 1 periode kaleeee ......... kalo mo marah otak pake juga donk ....... periode pertama jokowi blom jadi dracula periode 2 haus keabadian kekuasaan jadi dracula deh ...... ","1827120274304856178","","ahmadsefrii","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/endonesiatwit/status/1827120274304856178","1067127607043342337","endonesiatwit"
"1826993126059454667","Fri Aug 23 23:06:13 +0000 2024","0","@Anak__Ogi @Kimberley_PS08 @tham878 @jokowi Tapi betul mahasiswa ini bela siapa ? Kalau bela pejabat yah begini kekuasaan aja di urus.giliran mai memiskinkan pejabat korup impoten semua tai","1827120188250362291","","Anak__Ogi","in","BALI kpapan ","0","0","0","https://x.com/Arifcincau/status/1827120188250362291","1428602653748056067","Arifcincau"
"1826986730219765782","Fri Aug 23 23:06:11 +0000 2024","0","@Hm45T @H4T14K4LN4L42 @DPR_RI @jokowi Woii buzer bangke ngga usah bacot dsni","1827120179974959165","","Hm45T","in","","0","0","0","https://x.com/OneR45720/status/1827120179974959165","1776975238867353600","OneR45720"
"1826947687616499931","Fri Aug 23 23:05:48 +0000 2024","0","@Projo_Pusat @jokowi Mulyono bajingan demokrasi","1827120083266851299","","Projo_Pusat","in","","0","0","0","https://x.com/kaf18028/status/1827120083266851299","1714147518077120512","kaf18028"
